"Match ID","Series","League","Start Date/Time","Match Length","Duration (secs)","Kills Score","","Winner","Radiant Team","Radiant Players","Dire Team","Dire Players"
"5593347113","476570","12229","31 Aug 2020 08:26","35:02","2102","16-11","16,11","Radiant","Fnatic","Forev, Jabz, DJ, Moon, Raven","BOOM Esports","Hyde, Fibroez, Khezcute, _NinetyHearT_, TeravisuParkur"
"5593320148","476568","12229","31 Aug 2020 08:02","24:00","1440","11-32","11,32","Dire","team trust","%, x, 虚无吞炎, 燕尘歌, xmp","TNC Predator","March, kpii, Gabbi, TIMS, Armel"
"5593317813","476566","12229","31 Aug 2020 08:00","47:14","2834","11-30","11,30","Dire","Adroit","@cmlcmlcml, Mac, Boombacs, Tino^, MightySavior","MOTIVADE.TRUST GAMING","Boombell, Fearless, Masaros, Q, JaCkky"
"5593142580","476523","12245","31 Aug 2020 04:12","42:57","2577","38-23","38,23","Radiant","PACE","aikster, Acc Buyer ($17), qiyuE., Stars, Deanocide","Havan Liberty","Hyko, Duster, -murd0c, RdO, BL7K.Sexyfat"
"5593106264","476523","12245","31 Aug 2020 03:11","31:20","1880","13-33","13,33","Dire","Havan Liberty","Hyko, Duster, -murd0c, RdO, BL7K.Sexyfat","PACE","aikster, Acc Buyer ($17), qiyuE., Stars, Deanocide"
"5593066604","476523","12245","31 Aug 2020 02:09","40:05","2405","37-16","37,16","Radiant","Havan Liberty","Hyko, Duster, -murd0c, RdO, BL7K.Sexyfat","PACE","aikster, Acc Buyer ($17), qiyuE., Stars, Deanocide"
"5593032948","476486","12245","31 Aug 2020 01:16","26:34","1594","39-9","39,9","Radiant","Thunder Predator","Leostyle, Kotaro, Matthew, Wu, Frank","Ωmega Gaming","LUL, tano2, DarkMago♥, Oscar`, mingatte"
"5592979927","476486","12245","31 Aug 2020 12:05","45:00","2700","14-32","14,32","Dire","Thunder Predator","Leostyle, Kotaro, Matthew, Wu, Frank","Ωmega Gaming","LUL, tano2, DarkMago♥, Oscar`, mingatte"
"5592924691","476486","12245","30 Aug 2020 11:03","36:27","2187","46-8","46,8","Radiant","Thunder Predator","Leostyle, Kotaro, Matthew, Wu, Frank","Ωmega Gaming","LUL, tano2, DarkMago♥, Oscar`, mingatte"
"5592795091","476366","12229","30 Aug 2020 09:02","39:45","2385","46-17","46,17","Radiant","Quincy Crew","SVG, MSS, Lelis, YawaR, CCnC","Thunder Predator","Leostyle, Kotaro, Matthew, Wu, Frank"
"5592732772","476366","12229","30 Aug 2020 08:11","15:19","919","24-8","24,8","Radiant","Quincy Crew","SVG, MSS, Lelis, YawaR, CCnC","Thunder Predator","Leostyle, Kotaro, Matthew, Wu, Frank"
"5592639882","476366","12229","30 Aug 2020 07:01","34:39","2079","16-39","16,39","Dire","Thunder Predator","Leostyle, Kotaro, Matthew, Wu, Frank","Quincy Crew","SVG, MSS, Lelis, YawaR, CCnC"
"5592579724","476297","12245","30 Aug 2020 06:25","34:53","2093","11-23","11,23","Dire","FlyToMoon","GeneRaL, ALWAYSWANNAFLY, V-Tune, RodjER, Iceberg","Alliance","Limmp, Handsken, s4, Fng, Nikobaby"
"5592497929","476297","12245","30 Aug 2020 05:35","23:41","1421","7-21","7,21","Dire","FlyToMoon","GeneRaL, ALWAYSWANNAFLY, V-Tune, RodjER, Iceberg","Alliance","Limmp, Handsken, s4, Fng, Nikobaby"
"5592378800","476297","12245","30 Aug 2020 04:26","34:50","2090","34-12","34,12","Radiant","FlyToMoon","GeneRaL, ALWAYSWANNAFLY, V-Tune, RodjER, Iceberg","Alliance","Limmp, Handsken, s4, Fng, Nikobaby"
"5592312543","476264","12229","30 Aug 2020 03:43","42:22","2542","45-14","45,14","Radiant","Neon Esports","Skem, JG †, Jaunuel, Japoy.LFT, Mskiinfnty.PH2n","Geek Fam","Karl, Xepher, Whitemon, Abed, Kuku"
"5592244646","476257","12245","30 Aug 2020 03:10","32:32","1952","35-12","35,12","Radiant","FlyToMoon","GeneRaL, ALWAYSWANNAFLY, V-Tune, RodjER, Iceberg","Ninjas in Pyjamas","Supream, Misha, Era, Charliedota, SabeRLight"
"5592184813","476247","12245","30 Aug 2020 02:32","47:35","2855","30-22","30,22","Radiant","Team Empire","goddam, EcNart!, Shachlo, Smiling Knight, Unknown","B8","Dendi, LastHero, FishmanLFT5, Crystallis, 5up"
"5592163065","476264","12229","30 Aug 2020 02:33","38:26","2306","27-6","27,6","Radiant","Neon Esports","Skem, JG †, Jaunuel, Japoy.LFT, Mskiinfnty.PH2n","Geek Fam","Karl, Xepher, Whitemon, Abed, Kuku"
"5592137892","476257","12245","30 Aug 2020 02:03","32:18","1938","28-21","28,21","Radiant","FlyToMoon","GeneRaL, ALWAYSWANNAFLY, V-Tune, RodjER, Iceberg","Ninjas in Pyjamas","Supream, Misha, Era, Charliedota, SabeRLight"
"5592089204","476247","12245","30 Aug 2020 01:33","33:54","2034","5-28","5,28","Dire","B8","Dendi, LastHero, FishmanLFT5, Crystallis, 5up","Team Empire","goddam, EcNart!, Shachlo, Smiling Knight, Unknown"
"5592057392","476229","12229","30 Aug 2020 01:09","44:54","2694","33-13","33,13","Radiant","T1","poloson, Meracle, Jhocam, inYourdreaM, Sam H","Sparking Arrow Gaming","June, 骑牛的, 圣子华炼, Op, Angel"
"5591952698","476229","12229","30 Aug 2020 12:02","34:19","2059","33-18","33,18","Radiant","T1","poloson, Meracle, Jhocam, inYourdreaM, Sam H","Sparking Arrow Gaming","June, 骑牛的, 圣子华炼, Op, Angel"
"5591840336","476177","12229","30 Aug 2020 10:41","41:37","2497","27-16","27,16","Radiant","Aster.Aries","JPfood, harutya, Lww, 生死, restart","QuestionMark","Unknown, MyPro, KNP, Leaf-_-, 螺栓"
"5591727509","476177","12229","30 Aug 2020 09:14","55:58","3358","42-37","42,37","Radiant","Aster.Aries","JPfood, harutya, Lww, 生死, restart","QuestionMark","Unknown, MyPro, KNP, Leaf-_-, 螺栓"
"5591612300","476177","12229","30 Aug 2020 08:00","40:33","2433","11-28","11,28","Dire","Aster.Aries","JPfood, harutya, Lww, 生死, restart","QuestionMark","Unknown, MyPro, KNP, Leaf-_-, 螺栓"
"5591353815","476088","12245","30 Aug 2020 03:16","31:23","1883","14-44","14,44","Dire","Boonz + Goonz","Monster&Her, delusionalTrash, RRL, Froogoss, Yuma LFT 1/2","xixihaha","水中日, YouZhi, HermesOTK66.阿巴阿巴, 2, 买根魔棒吧"
"5591313892","476088","12245","30 Aug 2020 02:17","38:00","2280","17-35","17,35","Dire","xixihaha","水中日, YouZhi, HermesOTK66.阿巴阿巴, 2, 买根魔棒吧","Boonz + Goonz","Monster&Her, delusionalTrash, RRL, Froogoss, Yuma LFT 1/2"
"5591274042","476088","12245","30 Aug 2020 01:19","37:48","2268","24-36","24,36","Dire","Boonz + Goonz","Monster&Her, delusionalTrash, RRL, Froogoss, Yuma LFT 1/2","xixihaha","水中日, YouZhi, HermesOTK66.阿巴阿巴, 2, 买根魔棒吧"
"5591222567","476052","12245","30 Aug 2020 12:11","32:18","1938","17-30","17,30","Dire","Thunder Predator","Leostyle, Kotaro, Matthew, Wu, Frank","4 Zoomers","monkeys-forever, Legend, Husky, Noblewingz, Gunnar"
"5591149306","476052","12245","29 Aug 2020 10:59","43:47","2627","19-38","19,38","Dire","Thunder Predator","Leostyle, Kotaro, Matthew, Wu, Frank","4 Zoomers","monkeys-forever, Legend, Husky, Noblewingz, Gunnar"
"5591026160","475944","12245","29 Aug 2020 09:12","25:09","1509","41-16","41,16","Radiant","Virtus.pro","Resolut1on, No[o]ne, Zayac, iLTW, Solo","Evil Geniuses","Cr1t-, Arteezy, Fly, RAMZES666, gPk~"
"5590969795","475959","12229","29 Aug 2020 08:17","26:38","1598","38-18","38,18","Radiant","Quincy Crew","SVG, MSS, Lelis, YawaR, CCnC","4 Zoomers","monkeys-forever, Legend, Husky, Noblewingz, Gunnar"
"5590941120","475944","12245","29 Aug 2020 08:02","37:11","2231","23-28","23,28","Dire","Virtus.pro","Resolut1on, No[o]ne, Zayac, iLTW, Solo","Evil Geniuses","Cr1t-, Arteezy, Fly, RAMZES666, gPk~"
"5590863961","475959","12229","29 Aug 2020 07:00","35:03","2103","45-9","45,9","Radiant","Quincy Crew","SVG, MSS, Lelis, YawaR, CCnC","4 Zoomers","monkeys-forever, Legend, Husky, Noblewingz, Gunnar"
"5590827911","475944","12245","29 Aug 2020 06:42","47:42","2862","27-28","27,28","Dire","Evil Geniuses","Cr1t-, Arteezy, Fly, RAMZES666, gPk~","Virtus.pro","Resolut1on, No[o]ne, Zayac, iLTW, Solo"
"5590704391","475875","12245","29 Aug 2020 05:29","45:19","2719","27-31","27,31","Dire","Natus Vincere","9pasha, Crystallize, young G, ilias, Immersion","Nigma","MinD_ContRoL, w33, rmN-, GH, Miracle"
"5590576644","475875","12245","29 Aug 2020 04:17","41:35","2495","14-29","14,29","Dire","Natus Vincere","9pasha, Crystallize, young G, ilias, Immersion","Nigma","MinD_ContRoL, w33, rmN-, GH, Miracle"
"5590474986","475845","12245","29 Aug 2020 03:16","29:19","1759","12-38","12,38","Dire","OG","n0tail, 7ckngMad, topson, Saksa, MidOne","Team Liquid","iNSaNiA, Boxi, qojqva, miCKe, Taiga"
"5590385007","475824","12229","29 Aug 2020 02:20","22:25","1345","6-19","6,19","Dire","BOOM Esports","Hyde, Fibroez, Khezcute, _NinetyHearT_, TeravisuParkur","TNC Predator","March, kpii, Gabbi, TIMS, Bob"
"5590359524","475845","12245","29 Aug 2020 02:05","35:18","2118","20-34","20,34","Dire","OG","n0tail, 7ckngMad, topson, Saksa, MidOne","Team Liquid","iNSaNiA, Boxi, qojqva, miCKe, Taiga"
"5590262504","475824","12229","29 Aug 2020 01:00","43:20","2600","38-26","38,26","Radiant","TNC Predator","March, kpii, Gabbi, TIMS, Bob","BOOM Esports","Hyde, Fibroez, Khezcute, _NinetyHearT_, TeravisuParkur"
"5590154572","475781","12229","29 Aug 2020 11:31","43:00","2580","38-20","38,20","Radiant","Fnatic","Forev, Jabz, DJ, Moon, Raven","Adroit","@cmlcmlcml, Mac, Boombacs, Tino^, MightySavior"
"5590059584","475781","12229","29 Aug 2020 10:25","30:46","1846","20-13","20,13","Radiant","Fnatic","Forev, Jabz, DJ, Moon, Raven","Adroit","@cmlcmlcml, Mac, Boombacs, Tino^, MightySavior"
"5589973457","475749","12229","29 Aug 2020 09:13","26:04","1564","13-27","13,27","Dire","team trust","%, x, 虚无吞炎, 燕尘歌, xmp","MOTIVADE.TRUST GAMING","Boombell, Fearless, Masaros, Q, JaCkky"
"5589876155","475749","12229","29 Aug 2020 08:05","28:46","1726","12-40","12,40","Dire","team trust","%, x, 虚无吞炎, 燕尘歌, xmp","MOTIVADE.TRUST GAMING","Boombell, Fearless, Masaros, Q, JaCkky"
"5589600407","475669","12245","29 Aug 2020 03:02","33:26","2006","42-16","42,16","Radiant","business associates","Sneyking, Brax, EternaLEnVy, Moo, Fear","Gorillaz-Pride",", Rudimental, Đ1sm@r.♥., Cara♥, TaO"
"5589558558","475669","12245","29 Aug 2020 02:03","26:47","1607","14-42","14,42","Dire","Gorillaz-Pride",", Rudimental, Đ1sm@r.♥., Cara♥, TaO","business associates","Sneyking, Brax, EternaLEnVy, Moo, Fear"
"5589519689","475641","12245","29 Aug 2020 01:01","26:02","1562","35-14","35,14","Radiant","TEAM BRASIL","Kingjungles, 4dr, Costabile, tavo, FLeee","Stony Brook","YamSun, Shoe, Unknown, zero, Sonic"
"5589477748","475641","12245","29 Aug 2020 12:08","27:53","1673","29-18","29,18","Radiant","TEAM BRASIL","Kingjungles, 4dr, Costabile, tavo, FLeee","Stony Brook","YamSun, Shoe, Unknown, zero, Sonic"
"5589421758","475641","12245","28 Aug 2020 11:06","37:44","2264","23-40","23,40","Dire","TEAM BRASIL","Kingjungles, 4dr, Costabile, tavo, FLeee","Stony Brook","YamSun, Shoe, Unknown, zero, Sonic"
"5589225549","475559","12229","28 Aug 2020 08:13","32:37","1957","43-17","43,17","Radiant","Quincy Crew","SVG, MSS, Lelis, YawaR, CCnC","Infamous Gaming","papita, Accel, Unknown, Michael-, pakazs"
"5589178648","475558","12245","28 Aug 2020 07:45","26:31","1591","41-9","41,9","Radiant","Team Secret","MATUMBAMAN, zai, Puppey, YapzOr, Nisha","OG","n0tail, 7ckngMad, topson, Saksa, MidOne"
"5589112104","475559","12229","28 Aug 2020 07:00","35:50","2150","39-12","39,12","Radiant","Quincy Crew","SVG, MSS, Lelis, YawaR, CCnC","Infamous Gaming","papita, Accel, Unknown, Michael-, pakazs"
"5589100152","475558","12245","28 Aug 2020 06:49","23:24","1404","36-5","36,5","Radiant","Team Secret","MATUMBAMAN, zai, Puppey, YapzOr, Nisha","OG","n0tail, 7ckngMad, topson, Saksa, MidOne"
"5589001776","475533","12245","28 Aug 2020 05:45","29:39","1779","8-27","8,27","Dire","FlyToMoon","GeneRaL, ALWAYSWANNAFLY, V-Tune, RodjER, Iceberg","Team Liquid","iNSaNiA, Boxi, qojqva, miCKe, Taiga"
"5588997132","475549","12245","28 Aug 2020 05:39","40:45","2445","28-48","28,48","Dire","EXTREMUM","mellojul, velheor, G, Nefrit!?, nongrata`","TEMPO","@LeBronDota, Mitch--, dnz , No!ob™, Krylat"
"5588872538","475534","12245","28 Aug 2020 04:29","37:23","2243","30-33","30,33","Dire","TEMPO","@LeBronDota, Mitch--, dnz , No!ob™, Krylat","KHAN","chshrct, Naive, mio, GIlgir, suzuya"
"5588864819","475533","12245","28 Aug 2020 04:27","47:16","2836","17-38","17,38","Dire","FlyToMoon","GeneRaL, ALWAYSWANNAFLY, V-Tune, RodjER, Iceberg","Team Liquid","iNSaNiA, Boxi, qojqva, miCKe, Taiga"
"5588738443","475517","12245","28 Aug 2020 03:18","24:45","1485","8-27","8,27","Dire","EXTREMUM","mellojul, velheor, G, Nefrit!?, nongrata`","KHAN","chshrct, Naive, mio, GIlgir, suzuya"
"5588736963","475504","12245","28 Aug 2020 03:21","32:22","1942","13-33","13,33","Dire","Natus Vincere","9pasha, Crystallize, young G, ilias, Immersion","Alliance","Limmp, Handsken, s4, Fng, Nikobaby"
"5588635707","475507","12245","28 Aug 2020 02:11","31:23","1883","19-40","19,40","Dire","TEMPO","@LeBronDota, Mitch--, dnz , No!ob™, Krylat","KHAN","chshrct, Naive, mio, GIlgir, suzuya"
"5588621158","475504","12245","28 Aug 2020 02:08","36:00","2160","16-24","16,24","Dire","Natus Vincere","9pasha, Crystallize, young G, ilias, Immersion","Alliance","Limmp, Handsken, s4, Fng, Nikobaby"
"5588508332","475489","12245","28 Aug 2020 12:34","1:01:15","3675","28-42","28,42","Dire","EXTREMUM","mellojul, velheor, G, Nefrit!?, nongrata`","TEMPO","@LeBronDota, Mitch--, dnz , No!ob™, Krylat"
"5588461166","475475","12229","28 Aug 2020 11:49","41:26","2486","32-23","32,23","Radiant","Neon Esports","Skem, JG †, Jaunuel, Japoy.LFT, Mskiinfnty.PH2n","Aster.Aries","JPfood, harutya, Lww, 生死, restart"
"5588408612","475479","12245","28 Aug 2020 11:03","49:49","2989","56-30","56,30","Radiant","EXTREMUM","mellojul, velheor, G, Nefrit!?, nongrata`","KHAN","chshrct, Naive, mio, GIlgir, suzuya"
"5588358555","475475","12229","28 Aug 2020 10:22","55:14","3314","41-34","41,34","Radiant","Neon Esports","Skem, JG †, Jaunuel, Yasy, Japoy.LFT","Aster.Aries","JPfood, harutya, Lww, 生死, restart"
"5588292963","475461","12229","28 Aug 2020 09:10","35:50","2150","11-27","11,27","Dire","QuestionMark","Unknown, MyPro, KNP, Leaf-_-, 螺栓","Sparking Arrow Gaming","June, 骑牛的, 圣子华炼, Op, Angel"
"5588215192","475461","12229","28 Aug 2020 08:01","34:53","2093","30-12","30,12","Radiant","Sparking Arrow Gaming","June, 骑牛的, 圣子华炼, Op, Angel","QuestionMark","Unknown, MyPro, KNP, Leaf-_-, 螺栓"
"5588009012","475375","12245","28 Aug 2020 03:12","40:51","2451","34-44","34,44","Dire","Boonz + Goonz","Monster&Her, delusionalTrash, atbk, RRL, Yuma LFT 1/2","Infamous Gaming","papita, Accel, Unknown, Michael-, pakazs"
"5587974516","475375","12245","28 Aug 2020 02:17","31:39","1899","27-36","27,36","Dire","Boonz + Goonz","Monster&Her, delusionalTrash, atbk, RRL, Yuma LFT 1/2","Infamous Gaming","papita, Accel, Unknown, Michael-, pakazs"
"5587938963","475337","12245","28 Aug 2020 01:11","32:08","1928","23-18","23,18","Radiant","Ωmega Gaming","LUL, tano2, DarkMago♥, Oscar`, mingatte","business associates","Sneyking, Brax, EternaLEnVy, Moo, Fear"
"5587891604","475337","12245","27 Aug 2020 11:58","33:48","2028","28-12","28,12","Radiant","Ωmega Gaming","LUL, tano2, DarkMago♥, Oscar`, mingatte","business associates","Sneyking, Brax, EternaLEnVy, Moo, Fear"
"5587840428","475337","12245","27 Aug 2020 11:00","22:00","1320","43-10","43,10","Radiant","business associates","Sneyking, Brax, EternaLEnVy, Moo, Fear","Ωmega Gaming","LUL, tano2, DarkMago♥, Oscar`, mingatte"
"5587708701","475276","12245","27 Aug 2020 08:47","44:41","2681","25-49","25,49","Dire","Alliance","Limmp, Handsken, s4, Fng, Nikobaby","Evil Geniuses","Cr1t-, Arteezy, Fly, RAMZES666, gPk~"
"5587665384","475269","12229","27 Aug 2020 08:03","44:32","2672","34-42","34,42","Radiant","Thunder Predator","Leostyle, Kotaro, Matthew, Wu, Frank","4 Zoomers","monkeys-forever, Legend, Husky, Noblewingz, Gunnar"
"5587611380","475276","12245","27 Aug 2020 07:25","47:34","2854","20-34","20,34","Dire","Alliance","Limmp, Handsken, s4, Fng, Nikobaby","Evil Geniuses","Cr1t-, Arteezy, Fly, RAMZES666, gPk~"
"5587567690","475269","12229","27 Aug 2020 07:00","28:48","1728","25-20","25,20","Radiant","Thunder Predator","Leostyle, Kotaro, Matthew, Wu, Frank","4 Zoomers","monkeys-forever, Legend, Husky, Noblewingz, Gunnar"
"5587524164","475248","12245","27 Aug 2020 06:15","32:20","1940","23-16","23,16","Radiant","Nigma","MinD_ContRoL, w33, rmN-, GH, Miracle","Virtus.pro","Resolut1on, No[o]ne, Zayac, iLTW, Solo"
"5587433802","475248","12245","27 Aug 2020 05:10","31:27","1887","15-36","15,36","Dire","Virtus.pro","Resolut1on, No[o]ne, Zayac, iLTW, Solo","Nigma","MinD_ContRoL, w33, rmN-, GH, Miracle"
"5587331831","475248","12245","27 Aug 2020 04:10","33:16","1996","41-13","41,13","Radiant","Virtus.pro","Resolut1on, No[o]ne, Zayac, iLTW, Solo","Nigma","MinD_ContRoL, w33, rmN-, GH, Miracle"
"5587244341","475233","12245","27 Aug 2020 03:13","19:59","1199","4-20","4,20","Dire","FlyToMoon","GeneRaL, ALWAYSWANNAFLY, V-Tune, RodjER, Iceberg","Team Secret","MATUMBAMAN, zai, Puppey, YapzOr, Nisha"
"5587189426","475219","12229","27 Aug 2020 02:42","35:01","2101","33-15","33,15","Radiant","Geek Fam","Karl, Xepher, Whitemon, Abed, Kuku","T1","poloson, Meracle, Jhocam, inYourdreaM, Sam H"
"5587138010","475233","12245","27 Aug 2020 02:05","36:14","2174","18-30","18,30","Dire","FlyToMoon","GeneRaL, ALWAYSWANNAFLY, V-Tune, RodjER, Iceberg","Team Secret","MATUMBAMAN, zai, Puppey, YapzOr, Nisha"
"5587118264","475219","12229","27 Aug 2020 01:39","29:42","1782","40-14","40,14","Radiant","Geek Fam","Karl, Xepher, Whitemon, Abed, Kuku","T1","poloson, Meracle, Jhocam, inYourdreaM, Sam H"
"5587025914","475219","12229","27 Aug 2020 12:27","35:32","2132","11-27","11,27","Dire","Geek Fam","Karl, Xepher, Whitemon, Abed, Kuku","T1","poloson, Meracle, Jhocam, inYourdreaM, Sam H"
"5586922408","475200","12229","27 Aug 2020 10:46","51:26","3086","38-27","38,27","Dire","team trust","%, x, 虚无吞炎, 燕尘歌, xmp","Adroit","@cmlcmlcml, Mac, Boombacs, Tino^, MightySavior"
"5586881541","475200","12229","27 Aug 2020 09:51","29:13","1753","18-37","18,37","Dire","team trust","%, x, 虚无吞炎, 燕尘歌, xmp","Adroit","@cmlcmlcml, Mac, Boombacs, Tino^, MightySavior"
"5586784001","475200","12229","27 Aug 2020 08:03","53:07","3187","56-38","56,38","Radiant","team trust","%, x, 虚无吞炎, 燕尘歌, xmp","Adroit","@cmlcmlcml, Mac, Boombacs, Tino^, MightySavior"
"5586565142","475137","12245","27 Aug 2020 03:04","51:12","3072","30-30","30,30","Dire","TEAM BRASIL","Kingjungles, 4dr, Costabile, tavo, FLeee","Thunder Predator","Leostyle, Kotaro, Matthew, Wu, Frank"
"5586532997","475137","12245","27 Aug 2020 02:06","31:29","1889","12-29","12,29","Dire","TEAM BRASIL","Kingjungles, 4dr, Costabile, tavo, FLeee","Thunder Predator","Leostyle, Kotaro, Matthew, Wu, Frank"
"5586495497","475109","12245","27 Aug 2020 01:03","30:47","1847","16-28","16,28","Dire","business associates","Sneyking, Brax, EternaLEnVy, Moo, Fear","4 Zoomers","monkeys-forever, Legend, Husky, Noblewingz, Gunnar"
"5586446713","475109","12245","26 Aug 2020 11:50","41:52","2512","13-21","13,21","Dire","business associates","Sneyking, Brax, EternaLEnVy, Moo, Fear","4 Zoomers","monkeys-forever, Legend, Husky, Noblewingz, Gunnar"
"5586406187","475109","12245","26 Aug 2020 10:59","17:35","1055","27-5","27,5","Radiant","business associates","Sneyking, Brax, EternaLEnVy, Moo, Fear","4 Zoomers","monkeys-forever, Legend, Husky, Noblewingz, Gunnar"
"5586298502","475064","12245","26 Aug 2020 09:05","25:18","1518","12-30","12,30","Dire","B8","Dendi, LastHero, FishmanLFT5, Crystallis, 5up","HellRaisers","Funn1k, xannii, Miposhka, KingR, Kaneki"
"5586282433","475055","12229","26 Aug 2020 09:00","35:15","2115","32-39","32,39","Dire","Infamous Gaming","papita, Accel, Unknown, Michael-, pakazs","Thunder Predator","Leostyle, Kotaro, Matthew, Wu, Frank"
"5586235251","475055","12229","26 Aug 2020 08:08","17:44","1064","27-10","27,10","Radiant","Thunder Predator","Leostyle, Kotaro, Matthew, Wu, Frank","Infamous Gaming","papita, Accel, Unknown, Michael-, pakazs"
"5586220219","475064","12245","26 Aug 2020 07:57","26:18","1578","32-11","32,11","Radiant","HellRaisers","Funn1k, xannii, Miposhka, KingR, Kaneki","B8","Dendi, Ghostik, FishmanLFT5, Crystallis, 5up"
"5586137254","475055","12229","26 Aug 2020 07:00","34:21","2061","15-43","15,43","Dire","Thunder Predator","Leostyle, Kotaro, Matthew, Wu, Frank","Infamous Gaming","papita, Accel, Unknown, Michael-, pakazs"
"5586094437","475036","12245","26 Aug 2020 06:18","55:00","3300","41-40","41,40","Dire","EXTREMUM","mellojul, velheor, G, Nefrit!?, nongrata`","Omegalil","Sunlight Smurf, .Ark, Lil,  Malik`, happydyurara"
"5585989421","475036","12245","26 Aug 2020 05:08","38:05","2285","21-39","21,39","Dire","EXTREMUM","mellojul, velheor, G, Nefrit!?, nongrata`","Omegalil","Sunlight Smurf, .Ark, Lil,  Malik`, happydyurara"
